,Unnamed: 0,smiles,molwt,ccount,fcount,clcount,brcount
1074,1074,CNC(Cl)(Cl)C(C)(Cl)Cl,208.93325994399999,4,0,4,0
1075,1075,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)NC,582.599171952,7,0,0,6
1076,1076,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,720.5048696880002,9,0,17,0
1077,1077,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,259.060725048,7,8,0,0
1078,1078,CNC(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,290.870965304,5,0,6,0
1079,1079,CNCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,598.67640916,10,0,13,0
1080,1080,CNCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1339.85638082,11,0,0,15
1081,1081,CNCCCCCCC(Cl)(Cl)Cl,231.03483255199998,8,0,3,0
1082,1082,CNC(F)(F)C(F)(F)C(C)(F)F,195.048268544,5,6,0,0
1083,1083,CCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)NC,638.661772208,11,0,0,6
1084,1084,CNCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,324.83199295199995,5,0,7,0
1085,1085,CNC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2316.829475827999,14,0,0,27
1086,1086,CCCCC(Br)(Br)C(Br)(Br)NC,426.77814781600006,7,0,0,4
1087,1087,CNCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,355.019488104,12,0,5,0
1088,1088,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,315.12332530400005,11,8,0,0
1089,1089,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,468.762026088,8,0,10,0
1090,1090,CCCCCCCC(F)(F)C(F)(F)NC,229.145362488,10,4,0,0
1091,1091,CNCCCCC(Cl)(Cl)Cl,203.00353242399999,6,0,3,0
1092,1092,CNCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,298.956887848,8,0,5,0
1093,1093,CNCCC(F)(F)C(F)(F)C(F)(F)F,227.054496796,6,7,0,0
1094,1094,CNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,445.032300744,10,16,0,0
1095,1095,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,638.5671643280001,8,0,15,0
1096,1096,CNC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,958.1360822280002,6,0,0,11
1097,1097,CCCCCCCCCCCCNC,199.22999992799998,13,0,0,0
1098,1098,CNCCCCCCCC(F)(F)F,197.139134236,9,3,0,0
1099,1099,CNCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,2005.1874275559992,14,0,0,23
1100,1100,CNCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,722.6610647120001,14,0,15,0
1101,1101,CCCCCCC(F)(F)C(F)(F)NC,215.129712424,9,4,0,0
1102,1102,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1092.1091945520002,10,0,0,12
1103,1103,CCCCCCCCCCCC(Cl)(Cl)NC,267.152055224,13,0,2,0
1104,1104,CCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,836.5297465360001,14,0,0,8
1105,1105,CNCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,476.84794863199994,11,0,9,0
1106,1106,CCCCCCCC(Br)(Br)NC,298.98842380800005,9,0,0,2
1107,1107,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,578.731031576,11,0,12,0
1108,1108,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,946.3726081840005,13,0,22,0
1109,1109,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,402.99616581600003,13,0,6,0
1110,1110,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,1130.1933964880009,14,0,27,0
1111,1111,CNCCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,369.035138168,13,0,5,0
1112,1112,CNCCCCCCCC(Br)(Br)Br,376.89893587600005,9,0,0,3
1113,1113,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,474.69175360799994,6,0,11,0
1114,1114,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1106.124844616,11,0,0,12
1115,1115,CNCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,802.3150580920002,6,0,0,9
1116,1116,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1587.6035670879996,12,0,0,18
1117,1117,CCCCCCCNC,129.151749608,8,0,0,0
1118,1118,CNCCCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,758.6192344680002,14,0,0,7
1119,1119,CNCCCCCCCCC(Br)(Br)C(Br)(Br)Br,560.7512601400001,11,0,0,5
1120,1120,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,782.4971974640002,11,0,18,0
1121,1121,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,618.621786744,9,0,14,0
1122,1122,CNCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1325.8407307559999,10,0,0,15
1123,1123,CNCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1014.1986824840002,10,0,0,11
1124,1124,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,387.08563805600005,11,12,0,0
1125,1125,CNCCCCCCCCCCCCC(F)(F)F,267.217384556,14,3,0,0
1126,1126,CCCCCCCCCCNC,171.19869979999999,11,0,0,0
1127,1127,CNCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,291.06695329999997,8,9,0,0
1128,1128,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1261.945868752,11,0,0,14
1129,1129,CCCCCCCCCCC(Br)(Br)C(Br)(Br)NC,510.87204820000005,13,0,0,4
1130,1130,CNCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,447.12316643599996,14,13,0,0
1131,1131,CCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,417.01181588000003,14,0,6,0
1132,1132,CNCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,312.97253791199995,9,0,5,0
1133,1133,CCCCCCCC(Br)(Br)C(Br)(Br)NC,468.82509800800005,10,0,0,4
1134,1134,CNCCCCCCC(F)(F)C(F)(F)F,233.120290612,9,5,0,0
1135,1135,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,386.82432072800003,7,0,8,0
1136,1136,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,329.13897536800005,12,8,0,0
1137,1137,CNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,427.04172255599997,10,15,0,0
1138,1138,CNCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,702.5566342120002,10,0,0,7
1139,1139,CNCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1042.2299826120002,12,0,0,11
1140,1140,CCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)NC,666.693072336,13,0,0,6
1141,1141,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1445.7981930159997,13,0,0,16
1142,1142,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,620.7779817679999,14,0,12,0
1143,1143,CNCCCCCC(F)(F)F,169.107834108,7,3,0,0
1144,1144,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1615.6348672159995,14,0,0,18
1145,1145,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,401.10128812000005,12,12,0,0
1146,1146,CNCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,448.816648504,9,0,9,0
1147,1147,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,409.05114436800005,10,14,0,0
1148,1148,CNCCCCCCCCCC(F)(F)C(F)(F)F,275.167240804,12,5,0,0
1149,1149,CNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,527.035335436,12,19,0,0
1150,1150,CCCCCCCCCCCCC(F)(F)NC,249.22680636799998,14,2,0,0
1151,1151,CCC(Br)(Br)C(Br)(Br)NC,398.74684768800006,5,0,0,4
1152,1152,CNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,277.05130323599997,7,9,0,0
1153,1153,CCCCCCCCCC(F)(F)NC,207.179856176,11,2,0,0
1154,1154,CCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,484.933871176,14,0,8,0
1155,1155,CCC(F)(F)C(F)(F)NC,159.067112168,5,4,0,0
1156,1156,CCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)NC,624.6461221440001,10,0,0,6
1157,1157,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1078.0935444880001,9,0,0,12
1158,1158,CNCCCCCCCCCCC(Br)(Br)C(Br)(Br)Br,588.7825602680001,13,0,0,5
1159,1159,CNCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,433.10751637199996,13,13,0,0
1160,1160,CNCCCCCCCCC(Br)(Br)Br,390.91458594000005,10,0,0,3
1161,1161,CCCCCCC(Cl)(Cl)NC,197.07380490399999,8,0,2,0
1162,1162,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,454.74637602399997,7,0,10,0
1163,1163,CNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,327.04810967599997,8,11,0,0
1164,1164,CNCCC(Br)(Br)C(Br)(Br)Br,476.657359756,5,0,0,5
1165,1165,CCCCC(Br)(Br)NC,256.941473616,6,0,0,2
1166,1166,CCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)NC,335.07411052000003,13,0,4,0
1167,1167,CNCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,422.94154339999994,12,0,7,0
1168,1168,CNCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,375.16085368399996,14,9,0,0
1169,1169,CCCCCC(Br)(Br)NC,270.95712368,7,0,0,2
1170,1170,CNCCCCC(F)(F)C(F)(F)C(F)(F)F,255.085796924,8,7,0,0
1171,1171,CNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,477.03852899599997,11,17,0,0
1172,1172,CCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1771.4558913519995,14,0,0,20
1173,1173,CCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,714.5751421680002,11,0,16,0
1174,1174,CCCCCNC,101.12044947999999,6,0,0,0
1175,1175,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,660.6687369360001,12,0,14,0
1176,1176,CNCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,391.06056617999997,10,13,0,0
1177,1177,CCCCCCCCCCCC(Br)(Br)C(Br)(Br)NC,524.887698264,14,0,0,4
1178,1178,CNCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,463.02287893199997,10,17,0,0
1179,1179,CCCCCCCCCCC(F)(F)C(F)(F)NC,271.19231268,13,4,0,0
1180,1180,CNCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,420.785348376,7,0,9,0
1181,1181,CCCCCC(F)(F)NC,151.11725592,7,2,0,0
1182,1182,CNCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1835.3507533559994,13,0,0,21
1183,1183,CCCCCCCCCCCNC,185.21434986399998,12,0,0,0
1184,1184,CNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,645.0195265039999,14,24,0,0
1185,1185,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,936.2881704160002,10,0,0,10
1186,1186,CNCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,397.12635999599996,13,11,0,0
1187,1187,CNCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,584.660759096,9,0,13,0
1188,1188,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,1028.3103135440006,14,0,24,0
1189,1189,CCCCCCCCC(Br)(Br)C(Br)(Br)NC,482.84074807200005,11,0,0,4
1190,1190,CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,756.6220923600001,14,0,16,0
1191,1191,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,456.902571048,12,0,8,0
1192,1192,CNC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(C)(Br)Br,1913.2612654239992,13,0,0,22
1193,1193,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,536.6840813839999,8,0,12,0
1194,1194,CNCCCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,383.050788232,14,0,5,0
1195,1195,CNCCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,914.4402586040003,14,0,0,9
1196,1196,CNCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,490.86359869599994,12,0,9,0
1197,1197,CCCCNC,87.10479941599999,5,0,0,0
1198,1198,CNCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,326.98818797599995,10,0,5,0
1199,1199,CNCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,830.3463582200002,8,0,0,9
1200,1200,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,864.4349028240003,12,0,20,0
1201,1201,CNCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,488.70740367199994,7,0,11,0
1202,1202,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,365.12013174400005,12,10,0,0
1203,1203,CNCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1212.066656812,13,0,0,13
1204,1204,CNCCCC(Cl)(Cl)C(Cl)(Cl)Cl,270.92558772,6,0,5,0
1205,1205,CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,487.07925093600005,13,16,0,0
1206,1206,CNCCCC(Br)(Br)Br,320.83633562,5,0,0,3
1207,1207,CNCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,734.5205197520003,10,0,17,0
1208,1208,CNCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)Cl,341.00383803999995,11,0,5,0
1209,1209,CNCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F,325.16404724399996,13,7,0,0
1210,1210,CCCCCCC(Br)(Br)C(Br)(Br)NC,454.80944794400006,9,0,0,4
1211,1211,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,564.7153815119999,10,0,12,0
1212,1212,CNCCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,450.972843528,14,0,7,0
1213,1213,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,728.5907922320001,12,0,16,0
1214,1214,CNCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,405.07621624399997,11,13,0,0
1215,1215,CNCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1226.082306876,14,0,0,13
1216,1216,CNCCCCCCC(Br)(Br)Br,362.88328581200005,8,0,0,3
1217,1217,CNC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(C)(Br)Br,894.2412202240001,7,0,0,10
1218,1218,CNCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,660.5096840200001,7,0,0,7
1219,1219,CCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,592.7466816399999,12,0,12,0
1220,1220,CCCCCCCCCCCCC(Cl)(Cl)NC,281.167705288,14,0,2,0
1221,1221,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,523.060407312,13,18,0,0
1222,1222,CNCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,926.4272306000005,14,0,21,0
1223,1223,CNCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,748.5361698160002,11,0,17,0
1224,1224,CNCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,558.7856539919999,12,0,11,0
1225,1225,CNCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1481.6617548919996,10,0,0,17
1226,1226,CNC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(C)(Cl)Cl,372.808670664,6,0,8,0
1227,1227,CNCCCC(F)(F)C(F)(F)C(F)(F)F,241.07014686,7,7,0,0
1228,1228,CCCCCCCCCCC(F)(F)NC,221.19550624,12,2,0,0
1229,1229,CNCCCCCCCCCCCC(F)(F)C(F)(F)F,303.19854093199996,14,5,0,0
1230,1230,CCCCCC(Cl)(Cl)C(Cl)(Cl)NC,264.9958602,8,0,4,0
1231,1231,CCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,318.90226543200004,7,0,6,0
1232,1232,CNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,499.00403530799997,10,19,0,0
1233,1233,CNCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,980.3336358320006,13,0,23,0
1234,1234,CNCCCCCCCCCCCC(Br)(Br)Br,432.96153613200005,13,0,0,3
1235,1235,CCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,552.855926472,14,0,10,0
1236,1236,CNCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,355.07940980399997,10,11,0,0
1237,1237,CNCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,972.1517322920002,7,0,0,11
1238,1238,CNCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,816.3307081560001,7,0,0,9
1239,1239,CNCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,591.04779194,14,21,0,0
1240,1240,CNCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,411.14201005999996,14,11,0,0
1241,1241,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,501.09490100000005,14,16,0,0
1242,1242,CNCCCCCCCCCCC(Cl)(Cl)Cl,287.097432808,12,0,3,0
1243,1243,CNCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,513.019685372,11,19,0,0
1244,1244,CNCCCCCC(Cl)(Cl)Cl,217.01918248799998,7,0,3,0
1245,1245,CCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,332.91791549600003,8,0,6,0
1246,1246,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,323.07318155200005,9,10,0,0
1247,1247,CCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,1417.7668928879998,11,0,0,16
1248,1248,CCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,950.3038204800001,11,0,0,10
1249,1249,CCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,379.13578180800005,13,10,0,0
1250,1250,CNCCC(Br)(Br)C(Br)(Br)C(Br)(Br)Br,646.4940339560001,6,0,0,7
1251,1251,CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,273.076375112,8,8,0,0
1252,1252,CCCC(F)(F)NC,123.085955792,5,2,0,0
1253,1253,CNC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1127.9727564280001,7,0,0,13
1254,1254,CNCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,1991.1717774919991,13,0,0,23
1255,1255,CNCCCCC(Br)(Br)C(Br)(Br)Br,504.688659884,7,0,0,5
1256,1256,CNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,549.000841748,11,21,0,0
1257,1257,CNCCCCCCCCCCC(Br)(Br)Br,418.94588606800005,12,0,0,3
1258,1258,CCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)NC,766.4514962160001,9,0,0,8
1259,1259,CCCCCCCCC(F)(F)C(F)(F)NC,243.161012552,11,4,0,0
1260,1260,CNCCCCCCCCC(Br)(Br)C(Br)(Br)C(Br)(Br)C(Br)(Br)Br,900.4246085400002,13,0,0,9
1261,1261,CNCCC(F)(F)C(F)(F)F,177.057690356,5,5,0,0
1262,1262,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,538.840276408,13,0,10,0
1263,1263,CNCCCCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)Cl,436.957193464,13,0,7,0
1264,1264,CNC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(C)(F)F,295.041881424,7,10,0,0
1265,1265,CNCCCCCCCCCCC(F)(F)F,239.186084428,12,3,0,0
1266,1266,CCCCCCCC(Cl)(Cl)C(Cl)(Cl)C(Cl)(Cl)NC,374.96486568800003,11,0,6,0
1267,1267,CCCCC(Cl)(Cl)NC,169.042504776,6,0,2,0
1268,1268,CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)NC,359.05433792800005,9,12,0,0
